timestamp,event_type,details
2025-06-04T15:35:11.465745900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114657292 }, name: None, event_type: MouseMove { x: 902.0, y: 662.0 } }"
2025-06-04T15:35:11.469744300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114697286 }, name: None, event_type: MouseMove { x: 904.0, y: 667.0 } }"
2025-06-04T15:35:11.473766+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114737511 }, name: None, event_type: MouseMove { x: 905.0, y: 670.0 } }"
2025-06-04T15:35:11.477924200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114779111 }, name: None, event_type: MouseMove { x: 906.0, y: 673.0 } }"
2025-06-04T15:35:11.481749+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114817333 }, name: None, event_type: MouseMove { x: 906.0, y: 676.0 } }"
2025-06-04T15:35:11.485771700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114857565 }, name: None, event_type: MouseMove { x: 907.0, y: 680.0 } }"
2025-06-04T15:35:11.489763+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114897487 }, name: None, event_type: MouseMove { x: 908.0, y: 685.0 } }"
2025-06-04T15:35:11.493751300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114937361 }, name: None, event_type: MouseMove { x: 908.0, y: 688.0 } }"
2025-06-04T15:35:11.497759+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051114977387 }, name: None, event_type: MouseMove { x: 908.0, y: 691.0 } }"
2025-06-04T15:35:11.501746700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115017306 }, name: None, event_type: MouseMove { x: 908.0, y: 694.0 } }"
2025-06-04T15:35:11.505767900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115057525 }, name: None, event_type: MouseMove { x: 908.0, y: 697.0 } }"
2025-06-04T15:35:11.509755200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115097409 }, name: None, event_type: MouseMove { x: 908.0, y: 699.0 } }"
2025-06-04T15:35:11.513743900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115137298 }, name: None, event_type: MouseMove { x: 908.0, y: 702.0 } }"
2025-06-04T15:35:11.517745600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115177317 }, name: None, event_type: MouseMove { x: 908.0, y: 705.0 } }"
2025-06-04T15:35:11.519736400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115197136 }, name: None, event_type: MouseMove { x: 908.0, y: 707.0 } }"
2025-06-04T15:35:11.523739100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115237245 }, name: None, event_type: MouseMove { x: 908.0, y: 708.0 } }"
2025-06-04T15:35:11.527783+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115277679 }, name: None, event_type: MouseMove { x: 908.0, y: 709.0 } }"
2025-06-04T15:35:11.531734700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115317210 }, name: None, event_type: MouseMove { x: 908.0, y: 711.0 } }"
2025-06-04T15:35:11.539749+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115397340 }, name: None, event_type: MouseMove { x: 908.0, y: 714.0 } }"
2025-06-04T15:35:11.543737100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115437226 }, name: None, event_type: MouseMove { x: 908.0, y: 715.0 } }"
2025-06-04T15:35:11.551750400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115517357 }, name: None, event_type: MouseMove { x: 908.0, y: 716.0 } }"
2025-06-04T15:35:11.555759900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115557444 }, name: None, event_type: MouseMove { x: 908.0, y: 717.0 } }"
2025-06-04T15:35:11.559751300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115597366 }, name: None, event_type: MouseMove { x: 908.0, y: 719.0 } }"
2025-06-04T15:35:11.563752200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115637276 }, name: None, event_type: MouseMove { x: 908.0, y: 720.0 } }"
2025-06-04T15:35:11.567781300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115677650 }, name: None, event_type: MouseMove { x: 908.0, y: 721.0 } }"
2025-06-04T15:35:11.571758100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115717416 }, name: None, event_type: MouseMove { x: 908.0, y: 723.0 } }"
2025-06-04T15:35:11.575755300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115757407 }, name: None, event_type: MouseMove { x: 908.0, y: 725.0 } }"
2025-06-04T15:35:11.579779400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115797657 }, name: None, event_type: MouseMove { x: 908.0, y: 726.0 } }"
2025-06-04T15:35:11.583754500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115837402 }, name: None, event_type: MouseMove { x: 908.0, y: 727.0 } }"
2025-06-04T15:35:11.587775700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115877606 }, name: None, event_type: MouseMove { x: 908.0, y: 729.0 } }"
2025-06-04T15:35:11.589756300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115897425 }, name: None, event_type: MouseMove { x: 908.0, y: 731.0 } }"
2025-06-04T15:35:11.593764800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115937505 }, name: None, event_type: MouseMove { x: 908.0, y: 733.0 } }"
2025-06-04T15:35:11.597747400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051115977313 }, name: None, event_type: MouseMove { x: 908.0, y: 734.0 } }"
2025-06-04T15:35:11.601754800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116017403 }, name: None, event_type: MouseMove { x: 908.0, y: 735.0 } }"
2025-06-04T15:35:11.605760800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116057469 }, name: None, event_type: MouseMove { x: 908.0, y: 737.0 } }"
2025-06-04T15:35:11.609763300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116097486 }, name: None, event_type: MouseMove { x: 908.0, y: 738.0 } }"
2025-06-04T15:35:11.613741300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116137257 }, name: None, event_type: MouseMove { x: 908.0, y: 740.0 } }"
2025-06-04T15:35:11.621766200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116217525 }, name: None, event_type: MouseMove { x: 908.0, y: 742.0 } }"
2025-06-04T15:35:11.625753700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116257389 }, name: None, event_type: MouseMove { x: 908.0, y: 744.0 } }"
2025-06-04T15:35:11.629743800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116297284 }, name: None, event_type: MouseMove { x: 908.0, y: 745.0 } }"
2025-06-04T15:35:11.633768100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116337541 }, name: None, event_type: MouseMove { x: 908.0, y: 746.0 } }"
2025-06-04T15:35:11.637761400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116377465 }, name: None, event_type: MouseMove { x: 908.0, y: 748.0 } }"
2025-06-04T15:35:11.641751400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116417369 }, name: None, event_type: MouseMove { x: 908.0, y: 750.0 } }"
2025-06-04T15:35:11.645760800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116457455 }, name: None, event_type: MouseMove { x: 908.0, y: 752.0 } }"
2025-06-04T15:35:11.649743900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116497289 }, name: None, event_type: MouseMove { x: 908.0, y: 755.0 } }"
2025-06-04T15:35:11.653786+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116537697 }, name: None, event_type: MouseMove { x: 908.0, y: 758.0 } }"
2025-06-04T15:35:11.658193800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116580600 }, name: None, event_type: MouseMove { x: 908.0, y: 761.0 } }"
2025-06-04T15:35:11.659791300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116597458 }, name: None, event_type: MouseMove { x: 909.0, y: 763.0 } }"
2025-06-04T15:35:11.665791900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116657749 }, name: None, event_type: MouseMove { x: 910.0, y: 766.0 } }"
2025-06-04T15:35:11.667765100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116677507 }, name: None, event_type: MouseMove { x: 910.0, y: 768.0 } }"
2025-06-04T15:35:11.671778900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116717640 }, name: None, event_type: MouseMove { x: 911.0, y: 770.0 } }"
2025-06-04T15:35:11.675788100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116757737 }, name: None, event_type: MouseMove { x: 913.0, y: 770.0 } }"
2025-06-04T15:35:11.679748400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116797330 }, name: None, event_type: MouseMove { x: 913.0, y: 769.0 } }"
2025-06-04T15:35:11.683793900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116837772 }, name: None, event_type: MouseMove { x: 914.0, y: 768.0 } }"
2025-06-04T15:35:11.687745400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116877314 }, name: None, event_type: MouseMove { x: 915.0, y: 769.0 } }"
2025-06-04T15:35:11.695788900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051116957728 }, name: None, event_type: MouseMove { x: 916.0, y: 768.0 } }"
2025-06-04T15:35:11.741741700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117417275 }, name: None, event_type: MouseMove { x: 917.0, y: 768.0 } }"
2025-06-04T15:35:11.765772800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117657578 }, name: None, event_type: MouseMove { x: 918.0, y: 768.0 } }"
2025-06-04T15:35:11.777751100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117777368 }, name: None, event_type: MouseMove { x: 920.0, y: 768.0 } }"
2025-06-04T15:35:11.785782800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117857682 }, name: None, event_type: MouseMove { x: 921.0, y: 767.0 } }"
2025-06-04T15:35:11.793755200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117937415 }, name: None, event_type: MouseMove { x: 922.0, y: 767.0 } }"
2025-06-04T15:35:11.797769400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051117977549 }, name: None, event_type: MouseMove { x: 923.0, y: 767.0 } }"
2025-06-04T15:35:11.801774300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118017597 }, name: None, event_type: MouseMove { x: 923.0, y: 767.0 } }"
2025-06-04T15:35:11.803786700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118037697 }, name: None, event_type: MouseMove { x: 924.0, y: 767.0 } }"
2025-06-04T15:35:11.807777400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118077632 }, name: None, event_type: MouseMove { x: 924.0, y: 767.0 } }"
2025-06-04T15:35:11.811757900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118117423 }, name: None, event_type: MouseMove { x: 925.0, y: 767.0 } }"
2025-06-04T15:35:11.815739600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118157247 }, name: None, event_type: MouseMove { x: 926.0, y: 766.0 } }"
2025-06-04T15:35:11.819757700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118197427 }, name: None, event_type: MouseMove { x: 926.0, y: 765.0 } }"
2025-06-04T15:35:11.823769300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118237534 }, name: None, event_type: MouseMove { x: 927.0, y: 765.0 } }"
2025-06-04T15:35:11.831756100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118317417 }, name: None, event_type: MouseMove { x: 927.0, y: 764.0 } }"
2025-06-04T15:35:11.835773300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118357587 }, name: None, event_type: MouseMove { x: 928.0, y: 762.0 } }"
2025-06-04T15:35:11.843770500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118437547 }, name: None, event_type: MouseMove { x: 929.0, y: 761.0 } }"
2025-06-04T15:35:11.847845100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118478283 }, name: None, event_type: MouseMove { x: 929.0, y: 760.0 } }"
2025-06-04T15:35:11.859750500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118597363 }, name: None, event_type: MouseMove { x: 930.0, y: 758.0 } }"
2025-06-04T15:35:11.863764900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118637492 }, name: None, event_type: MouseMove { x: 931.0, y: 758.0 } }"
2025-06-04T15:35:11.867727300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118677128 }, name: None, event_type: MouseMove { x: 931.0, y: 757.0 } }"
2025-06-04T15:35:11.885743500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051118857287 }, name: None, event_type: MouseMove { x: 931.0, y: 756.0 } }"
2025-06-04T15:35:12.123768700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121237534 }, name: None, event_type: MouseMove { x: 931.0, y: 755.0 } }"
2025-06-04T15:35:12.127772900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121277578 }, name: None, event_type: MouseMove { x: 931.0, y: 754.0 } }"
2025-06-04T15:35:12.131740800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121317257 }, name: None, event_type: MouseMove { x: 931.0, y: 753.0 } }"
2025-06-04T15:35:12.135786900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121357719 }, name: None, event_type: MouseMove { x: 931.0, y: 753.0 } }"
2025-06-04T15:35:12.139772500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121397563 }, name: None, event_type: MouseMove { x: 931.0, y: 752.0 } }"
2025-06-04T15:35:12.143760800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121437475 }, name: None, event_type: MouseMove { x: 931.0, y: 751.0 } }"
2025-06-04T15:35:12.151768100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121517528 }, name: None, event_type: MouseMove { x: 931.0, y: 750.0 } }"
2025-06-04T15:35:12.159758300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121597436 }, name: None, event_type: MouseMove { x: 931.0, y: 748.0 } }"
2025-06-04T15:35:12.163762+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121637462 }, name: None, event_type: MouseMove { x: 931.0, y: 747.0 } }"
2025-06-04T15:35:12.165746800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121657317 }, name: None, event_type: MouseMove { x: 931.0, y: 746.0 } }"
2025-06-04T15:35:12.172953300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121729391 }, name: None, event_type: MouseMove { x: 931.0, y: 744.0 } }"
2025-06-04T15:35:12.173736600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121737262 }, name: None, event_type: MouseMove { x: 933.0, y: 743.0 } }"
2025-06-04T15:35:12.177780100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121777642 }, name: None, event_type: MouseMove { x: 933.0, y: 741.0 } }"
2025-06-04T15:35:12.181768600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121817536 }, name: None, event_type: MouseMove { x: 935.0, y: 739.0 } }"
2025-06-04T15:35:12.185760300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121857451 }, name: None, event_type: MouseMove { x: 937.0, y: 735.0 } }"
2025-06-04T15:35:12.189751100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121897361 }, name: None, event_type: MouseMove { x: 939.0, y: 731.0 } }"
2025-06-04T15:35:12.193818200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121937517 }, name: None, event_type: MouseMove { x: 942.0, y: 727.0 } }"
2025-06-04T15:35:12.197839+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051121978228 }, name: None, event_type: MouseMove { x: 946.0, y: 723.0 } }"
2025-06-04T15:35:12.201764200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122017498 }, name: None, event_type: MouseMove { x: 950.0, y: 717.0 } }"
2025-06-04T15:35:12.205753300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122057387 }, name: None, event_type: MouseMove { x: 955.0, y: 710.0 } }"
2025-06-04T15:35:12.209775600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122097602 }, name: None, event_type: MouseMove { x: 959.0, y: 704.0 } }"
2025-06-04T15:35:12.213793900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122137584 }, name: None, event_type: MouseMove { x: 963.0, y: 697.0 } }"
2025-06-04T15:35:12.222249100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122222329 }, name: None, event_type: MouseMove { x: 967.0, y: 690.0 } }"
2025-06-04T15:35:12.222437500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122224300 }, name: None, event_type: MouseMove { x: 972.0, y: 683.0 } }"
2025-06-04T15:35:12.225764400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122257503 }, name: None, event_type: MouseMove { x: 978.0, y: 675.0 } }"
2025-06-04T15:35:12.229756900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122297433 }, name: None, event_type: MouseMove { x: 983.0, y: 667.0 } }"
2025-06-04T15:35:12.233746300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122337306 }, name: None, event_type: MouseMove { x: 988.0, y: 659.0 } }"
2025-06-04T15:35:12.235724600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122357105 }, name: None, event_type: MouseMove { x: 993.0, y: 652.0 } }"
2025-06-04T15:35:12.239762+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051122397472 }, name: None, event_type: MouseMove { x: 999.0, y: 645.0 } }"
